Crime,Latitude,Longitude,Year,Neighborhood
ASSAULT,-122.3310822,47.60241242,2011,Pioneer Square
BURGLARY,-122.3411024,47.61134854,2011,Pike-Market
PROPERTY DAMAGE,-122.4009926,47.64004088,2011,Briarcliff
DISTURBANCE,-122.3815928,47.67770956,2011,Loyal Heights
CAR PROWL,-127.3906619,46.80829712,2011,
ROBBERY,-122.3402422,47.61201358,2011,Belltown
PROPERTY DAMAGE,-122.2936155,47.57240686,2011,Columbia City
STOLEN PROPERTY,-122.3325903,47.72200086,2011,Haller Lake
CAR PROWL,-122.3404557,47.61096359,2011,Central Business District
PROPERTY DAMAGE,-122.3142241,47.66400406,2011,University District
CAR PROWL,-122.334938,47.60326841,2011,Central Business District
DISTURBANCE,-122.3020638,47.61294138,2011,Mann
PROPERTY DAMAGE,-122.395653,47.67056203,2011,Adams
THREATS,-122.3458631,47.61299081,2011,Belltown
OTHER PROPERTY,-122.3207558,47.60865749,2011,First Hill
CAR PROWL,-122.3313926,47.60107282,2011,Pioneer Square
WARRANT ARREST,-122.3293212,47.6105484,2011,First Hill
VEHICLE THEFT,0,0,2011,
ASSAULT,-122.3505254,47.64970651,2011,Fremont
ROBBERY,-122.3687107,47.6942562,2011,Crown Hill
SHOPLIFTING,-122.3696925,47.66146818,2011,West Woodland
CAR PROWL,-122.3373448,47.61093691,2011,Central Business District
SHOPLIFTING,-122.3208823,47.62049181,2011,Broadway
NARCOTICS,-122.3208749,47.61990516,2011,Broadway
FRAUD,-122.4002311,47.64863434,2011,Lawton Park
STOLEN PROPERTY,-122.3022358,47.6010021,2011,Atlantic
BURGLARY,-122.3830014,47.70357697,2011,North Beach/Blue Ridge
PROPERTY DAMAGE,-122.3257021,47.60086969,2011,International District
BURGLARY,-122.3631225,47.56199049,2011,North Delridge
BURGLARY,-122.3485561,47.68549113,2011,Greenwood
BURGLARY,-122.3008514,47.5594902,2011,Mid-Beacon Hill
WARRANT ARREST,-122.3456543,47.61403971,2011,Belltown
DISTURBANCE,-122.2753228,47.52331187,2011,Dunlap
ASSAULT,-122.3335264,47.53616712,2011,South Park
TRESPASS,-122.284837,47.55744456,2011,Columbia City
VEHICLE THEFT,-122.3965855,47.58050684,2011,North Admiral
PROPERTY DAMAGE,-122.307336,47.73297973,2011,Olympic Hills
CAR PROWL,-122.3246152,47.7086028,2011,Pinehurst
OTHER PROPERTY,-122.3553676,47.69693316,2011,Greenwood
CAR PROWL,-122.3134892,47.58847424,2011,North Beacon Hill
ROBBERY,-122.3373387,47.60925298,2011,Central Business District
NARCOTICS,-122.3246152,47.7086028,2011,Pinehurst
OTHER PROPERTY,-122.317641,47.52304781,2011,South Park
CAR PROWL,-122.3184356,47.59750452,2011,International District
CAR PROWL,-122.3263509,47.6017088,2011,International District
CAR PROWL,-122.3161232,47.60683496,2011,Minor
THREATS,-122.3872027,47.58118761,2011,North Admiral
CAR PROWL,-122.3411262,47.60835527,2011,Pike-Market
CAR PROWL,-122.334938,47.60326841,2011,Central Business District
OTHER PROPERTY,-122.3748627,47.6430522,2011,North Queen Anne
CAR PROWL,-122.3267201,47.56581902,2011,Industrial District
THREATS,-122.3367316,47.61817223,2011,Belltown
NARCOTICS,-122.339595,47.61162758,2011,Central Business District
OTHER PROPERTY,-122.3283543,47.64087933,2011,Eastlake
OTHER PROPERTY,-122.3521398,47.62457135,2011,Lower Queen Anne
BURGLARY,-122.3276578,47.60127855,2011,International District
OTHER PROPERTY,-122.3804865,47.54567389,2011,Gatewood
PROPERTY DAMAGE,-122.3579036,47.63087726,2011,Lower Queen Anne
CAR PROWL,-122.3473024,47.64503039,2011,East Queen Anne
OTHER PROPERTY,-122.3131878,47.65905498,2011,University District
SHOPLIFTING,-122.3834937,47.66783018,2011,Adams
SHOPLIFTING,-122.3373204,47.61132124,2011,Central Business District
BURGLARY,-122.3614944,47.67688517,2011,Phinney Ridge
FRAUD,-122.3202142,47.65121934,2011,Portage Bay
FRAUD,-122.3743534,47.54831237,2011,High Point
SHOPLIFTING,-122.3168692,47.66493251,2011,University District
CAR PROWL,-122.3081477,47.5859282,2011,North Beacon Hill
VEHICLE THEFT,-122.3244131,47.67512747,2011,Green Lake
ASSAULT,-122.3341768,47.60214897,2011,Pioneer Square
PROPERTY DAMAGE,-122.3721838,47.57125438,2011,North Admiral
CAR PROWL,-122.3142619,47.66218831,2011,University District
ASSAULT,-122.3310822,47.60241242,2011,Pioneer Square
DISTURBANCE,-122.3088506,47.61468702,2011,Minor
WARRANT ARREST,-122.3373448,47.61093691,2011,Central Business District
BURGLARY,-122.2792215,47.551183,2011,Columbia City
STOLEN PROPERTY,-122.3313785,47.71182287,2011,Haller Lake
CAR PROWL,-122.3447721,47.61117231,2011,Pike-Market
DISTURBANCE,-122.4175401,47.66854916,2011,Lawton Park
FRAUD,-122.3621066,47.57003893,2011,North Delridge
DUI,-122.3796185,47.66867212,2011,Adams
WEAPON,-122.3448961,47.71717447,2010,Haller Lake
OTHER PROPERTY,-122.3553008,47.68875151,2011,Greenwood
FRAUD,-122.3040124,47.68395381,2011,Ravenna
BURGLARY,-122.2859579,47.5269976,2011,South Beacon Hill
BIKE THEFT,-122.3543582,47.67688556,2011,Phinney Ridge
DISTURBANCE,-122.3352146,47.60172278,2011,Pioneer Square
BURGLARY,-122.2807878,47.6556244,2011,Laurelhurst
PROPERTY DAMAGE,-122.318251,47.5286066,2011,South Park
SHOPLIFTING,-122.3016639,47.58295413,2011,North Beacon Hill
VEHICLE THEFT,-122.3902138,47.52144352,2011,Fauntleroy
STOLEN PROPERTY,-122.3342625,47.61260017,2011,Central Business District
PROSTITUTION,-122.3138065,47.58101435,2011,North Beacon Hill
OTHER PROPERTY,-122.3528255,47.62034258,2011,Lower Queen Anne
THREATS,-122.3168821,47.6170164,2011,Broadway
BURGLARY,-122.2640874,47.51595333,2011,Rainier Beach
STOLEN PROPERTY,-122.3345243,47.70233163,2011,North College Park
TRAFFIC,-122.3263552,47.60086969,2011,International District
BURGLARY,-122.3826319,47.58676605,2011,North Admiral
THREATS,-122.3163465,47.66401972,2011,University District
BURGLARY,-122.2899654,47.53306375,2011,South Beacon Hill
VEHICLE THEFT,-122.3195608,47.66222203,2011,University District
VIOLATION OF COURT ORDER,-122.3569935,47.63290279,2011,West Queen Anne
WARRANT ARREST,-122.2964941,47.5761846,2011,Columbia City
BURGLARY,-122.3748912,47.6752766,2011,West Woodland
OTHER PROPERTY,-122.3106588,47.61537831,2011,Stevens
CAR PROWL,-122.3833974,47.59350301,2011,Alki
WARRANT ARREST,-122.3348178,47.61236845,2011,Central Business District
OTHER PROPERTY,-122.3719155,47.65380087,2011,North Queen Anne
BURGLARY,-122.275921,47.5424618,2011,Brighton
WARRANT ARREST,-122.3221007,47.64871031,2011,Portage Bay
CAR PROWL,-122.3449968,47.72503555,2011,Haller Lake
DUI,-122.3847465,47.66764416,2011,Adams
STOLEN PROPERTY,-122.3233991,47.6751179,2011,Green Lake
OTHER PROPERTY,-122.3604464,47.53097632,2010,South Delridge
CAR PROWL,-122.3459917,47.65075358,2011,Fremont
NARCOTICS,-122.3067495,47.68576715,2011,Ravenna
CAR PROWL,-122.3342001,47.58822725,2011,Industrial District
WEAPON,-122.3696925,47.66146818,2011,West Woodland
ASSAULT,-122.3089662,47.60309598,2011,Minor
CAR PROWL,-122.3582886,47.63656294,2011,West Queen Anne
BURGLARY,-122.3423151,47.62842906,2011,Westlake
ASSAULT,-122.3119371,47.67614528,2011,Ravenna
ASSAULT,-122.3315755,47.59962093,2011,Pioneer Square
OTHER PROPERTY,-122.3038094,47.59927115,2011,Atlantic
BURGLARY,-122.337348,47.52047166,2011,Highland Park
PROPERTY DAMAGE,-122.3135066,47.56391748,2010,Mid-Beacon Hill
CAR PROWL,-122.3310298,47.68776532,2010,Green Lake
CAR PROWL,-122.3270688,47.60557242,2010,First Hill
ASSAULT,-122.3479331,47.72503884,2010,Bitter Lake
OTHER PROPERTY,-122.3310822,47.60241241,2010,Pioneer Square
ROBBERY,-122.3593147,47.69061787,2010,Greenwood
OTHER PROPERTY,-122.3302674,47.60171492,2010,Pioneer Square
WARRANT ARREST,-122.3361655,47.6160533,2010,Belltown
OTHER PROPERTY,-122.3955345,47.63759222,2010,Southeast Magnolia
FALSE REPORT,-122.3107794,47.66641747,2010,University District
OTHER PROPERTY,-122.323543,47.6050729,2010,Yesler Terrace
TRESPASS,-122.3749025,47.66789051,2010,West Woodland
SHOPLIFTING,-122.3342112,47.60918901,2010,Central Business District
PROPERTY DAMAGE,-122.3351198,47.61018166,2010,Central Business District
ASSAULT,-122.2789555,47.54422574,2010,Brighton
CAR PROWL,-122.3063349,47.69302764,2010,Maple Leaf
ROBBERY,-122.3489291,47.61857531,2010,South Lake Union
FRAUD,-122.3208465,47.64626973,2010,Portage Bay
THREATS,-122.3216348,47.54275229,2010,Georgetown
OBSTRUCT,-122.369225,47.52828205,2010,Roxhill
VEHICLE THEFT,-122.2776652,47.5511748,2010,Columbia City
OTHER PROPERTY,-122.3255523,47.61704062,2010,Broadway
OTHER PROPERTY,-122.3134829,47.5523443,2010,Mid-Beacon Hill
CAR PROWL,-122.3553052,47.68142946,2010,Phinney Ridge
VEHICLE THEFT,-122.3762197,47.66537714,2010,West Woodland
CAR PROWL,-122.3774515,47.56245377,2010,Fairmount Park
DISPUTE,-122.328615,47.6613615,2010,Wallingford
DUI,-122.3460974,47.61547338,2010,Belltown
CAR PROWL,-122.3017325,47.71152361,2010,Victory Heights
NARCOTICS,-122.3554004,47.62501527,2010,Lower Queen Anne
CAR PROWL,-122.3390905,47.68513113,2010,Green Lake
OTHER PROPERTY,-122.3209152,47.6225585,2010,Broadway
CAR PROWL,-122.3234177,47.61522969,2010,Broadway
PROPERTY DAMAGE,-122.347719,47.72731572,2010,Bitter Lake
CAR PROWL,-122.3551548,47.51827803,2010,South Delridge
BURGLARY,-122.3518925,47.67533291,2010,Phinney Ridge
PROSTITUTION,-122.345027,47.72776862,2010,Bitter Lake
BURGLARY,-122.32945,47.60901496,2010,First Hill
NARCOTICS,-122.3310822,47.60241241,2010,Pioneer Square
FRAUD,-122.3059072,47.73303849,2010,Olympic Hills
OTHER PROPERTY,-122.3576663,47.65212796,2010,Fremont
LIQUOR VIOLATION,-122.2866875,47.59046653,2010,Mount Baker
BIKE THEFT,-122.3174208,47.67982109,2010,Roosevelt
FRAUD,-122.3805482,47.67455314,2010,Adams
OTHER PROPERTY,-122.3423873,47.53195522,2010,Highland Park
WARRANT ARREST,-122.3411243,47.61488028,2010,Belltown
WARRANT ARREST,-122.2620765,47.51057688,2010,Rainier Beach
FRAUD,-122.3151207,47.62842112,2010,Broadway
CAR PROWL,-122.3471636,47.61375921,2010,Belltown
VIOLATION OF COURT ORDER,-122.3862167,47.57317804,2010,North Admiral
FRAUD,-122.3235409,47.62736266,2010,Broadway
ROBBERY,-122.2814738,47.5388886,2010,Brighton
BURGLARY,-122.391931,47.58028382,2010,North Admiral
CAR PROWL,-122.3259745,47.58293451,2010,Industrial District
VEHICLE THEFT,-122.3198082,47.65453684,2010,University District
PROPERTY DAMAGE,-122.3560767,47.62210578,2010,Lower Queen Anne
CAR PROWL,-122.3283091,47.61508133,2010,Broadway
CAR PROWL,-122.3387017,47.61074276,2010,Central Business District
OTHER PROPERTY,-122.3923449,47.55393995,2010,Seaview
OTHER PROPERTY,-122.2818729,47.53478967,2010,Holly Park
BURGLARY,-122.3215858,47.52731143,2010,South Park
CAR PROWL,-122.3876317,47.66749268,2010,Adams
PROPERTY DAMAGE,-122.2968232,47.5992259,2010,Leschi
ROBBERY,-122.3767005,47.52285852,2010,Roxhill
DISTURBANCE,-122.3736063,47.66075105,2010,
WARRANT ARREST,-122.3345424,47.62595829,2010,South Lake Union
BURGLARY,-122.3555014,47.71143694,2010,Bitter Lake
PICKPOCKET,-122.3447936,47.61470374,2010,Belltown
PROPERTY DAMAGE,-122.3460714,47.70728425,2010,Bitter Lake
VEHICLE THEFT,-122.3132711,47.65598749,2010,University District
NARCOTICS,-122.2500305,47.50727465,2010,Rainier Beach
THREATS,-122.2610702,47.49712495,2010,Rainier View
ASSAULT,-122.3207262,47.66156251,2010,University District
BURGLARY-SECURE PARKING-RES,-122.3519426,47.61541326,2010,Belltown
ANIMAL COMPLAINT,-122.2943965,47.57343082,2010,Columbia City
STOLEN PROPERTY,-122.3550586,47.52918173,2010,South Delridge
SHOPLIFTING,-122.289922,47.56888116,2010,Mount Baker
CAR PROWL,-122.3855799,47.6681408,2010,Adams
THREATS,-122.3213955,47.58336519,2010,Industrial District
THREATS,-122.3645009,47.53370043,2010,High Point
CAR PROWL,-122.3798217,47.58829362,2010,Industrial District
PICKPOCKET,-122.3409252,47.60981394,2010,Pike-Market
STOLEN PROPERTY,-122.3307854,47.54404142,2010,Georgetown
ASSAULT,-122.3361287,47.61044597,2010,Central Business District
OTHER PROPERTY,-122.399727,47.67389533,2010,Sunset Hill
PROSTITUTION,-122.3413728,47.61854408,2010,South Lake Union
CAR PROWL,-122.3694614,47.56544042,2010,North Delridge
WARRANT ARREST,-122.3928379,47.66764847,2010,Adams
FRAUD,-122.3022684,47.63620722,2010,Montlake
STOLEN PROPERTY,-122.3479879,47.66004707,2010,Fremont
VEHICLE THEFT,-122.3995595,47.58480959,2010,Alki
PROSTITUTION,-122.3410714,47.62146761,2010,South Lake Union
THREATS,-122.3202504,47.66131588,2010,University District
DISPUTE,-122.3692649,47.5502273,2010,High Point
ILLEGAL DUMPING,-122.3766692,47.52375662,2010,Roxhill
FRAUD,-122.3294051,47.63743534,2010,Eastlake
FRAUD,-122.296214,47.67034744,2010,Ravenna
OTHER PROPERTY,-122.3270161,47.62745868,2010,Broadway
DISTURBANCE,-122.2786121,47.51045605,2010,South Beacon Hill
CAR PROWL,-122.3258291,47.63305755,2010,South Lake Union
CAR PROWL,-122.3227575,47.61405746,2010,Broadway
CAR PROWL,-122.3159835,47.58768442,2010,North Beacon Hill
OTHER PROPERTY,-122.3392758,47.7023233,2010,North College Park
CAR PROWL,-122.3361866,47.66086178,2010,Wallingford
OTHER PROPERTY,-122.3169006,47.61818452,2010,Broadway
CAR PROWL,-122.3258291,47.63305755,2010,South Lake Union
OTHER PROPERTY,-122.3446747,47.70342166,2010,Greenwood
VEHICLE THEFT,-122.3764226,47.54559328,2010,High Point
PROPERTY DAMAGE,-122.3121716,47.59749019,2010,Atlantic
SHOPLIFTING,-122.3554597,47.70599117,2010,Bitter Lake
FRAUD,-122.2923421,47.73102843,2010,Olympic Hills
NARCOTICS,-122.2854528,47.54605775,2010,Columbia City
THREATS,-122.3762134,47.66980695,2010,West Woodland
STOLEN PROPERTY,-122.3361655,47.6160533,2010,Belltown
THREATS,-122.3706423,47.57167345,2010,North Admiral
WARRANT ARREST,-122.3466721,47.66097897,2010,Fremont
CAR PROWL,-122.3019407,47.58836008,2010,Atlantic
CAR PROWL,-122.3430549,47.61250031,2010,Pike-Market
WARRANT ARREST,-122.3821342,47.66784423,2010,Adams
ASSAULT,-122.3027715,47.60800704,2010,Minor
CAR PROWL,-122.3404769,47.61449502,2010,Belltown
DISTURBANCE,-122.3528849,47.65188564,2010,Fremont
VEHICLE THEFT,-122.3341945,47.59646707,2010,Pioneer Square
PROSTITUTION,-122.3449968,47.72503555,2010,Haller Lake
OTHER PROPERTY,-122.3340104,47.61064592,2010,Central Business District
FRAUD,-122.3251867,47.64651949,2010,Eastlake
VIOLATION OF COURT ORDER,-122.3313504,47.66199839,2010,Wallingford
WARRANT ARREST,-122.3311482,47.60583828,2010,Central Business District
ASSAULT,-122.3043883,47.55963661,2010,Columbia City
PROPERTY DAMAGE,-122.3378706,47.60647838,2010,Central Business District
BURGLARY,-122.2962275,47.70754336,2010,Meadowbrook
THREATS,-122.343694,47.73231021,2010,Haller Lake
PROSTITUTION,-122.3630318,47.54838389,2010,Riverview
OTHER PROPERTY,-122.3930204,47.68401626,2010,Sunset Hill
CAR PROWL,-122.339309,47.60636944,2010,Central Business District
CAR PROWL,-122.3373496,47.60422917,2010,Central Business District
BURGLARY,-122.2792215,47.551183,2010,Columbia City
VEHICLE THEFT,-122.345047,47.7295848,2010,Bitter Lake
PURSE SNATCH,-122.3374972,47.61362379,2010,Belltown
ASSAULT,-122.3203186,47.65751839,2010,University District
PROPERTY DAMAGE,-122.3790484,47.6666258,2010,Adams
VEHICLE THEFT,-122.3593139,47.62572211,2010,Lower Queen Anne
DUI,-122.3473381,47.66075776,2010,Fremont
OTHER PROPERTY,-122.3337075,47.6128322,2010,Central Business District
PROPERTY DAMAGE,-122.385483,47.56021005,2010,Genesee
CAR PROWL,-122.3717538,47.63211938,2010,West Queen Anne
SHOPLIFTING,-122.3139102,47.61995898,2010,Broadway
CAR PROWL,-122.2903358,47.71732389,2010,Cedar Park
PROPERTY DAMAGE,-122.2903506,47.67850755,2010,Bryant
THREATS,-122.3874379,47.56840423,2010,Genesee
BURGLARY,-122.3339376,47.70548994,2010,North College Park
PROPERTY DAMAGE,-122.3137981,47.71126494,2010,Pinehurst
THREATS,-122.3148453,47.59076627,2010,North Beacon Hill
BIKE THEFT,-122.34773,47.72822459,2010,Bitter Lake
OTHER PROPERTY,-122.3268601,47.62807522,2010,Broadway
OTHER PROPERTY,-122.3119268,47.66566055,2010,University District
OBSTRUCT,-122.3775487,47.66944418,2010,Adams
BURGLARY,-122.3244797,47.61578647,2010,Broadway
FRAUD,-122.3327989,47.61183846,2010,Central Business District
ASSAULT,-122.3172804,47.59076389,2010,North Beacon Hill
WEAPON,-122.2811995,47.66697003,2010,Bryant
VEHICLE THEFT,-122.2853854,47.53702879,2010,Holly Park
OTHER PROPERTY,-122.372175,47.66788752,2010,West Woodland
SHOPLIFTING,-122.3383483,47.60951744,2010,Central Business District
DUI,-122.3748586,47.66366306,2010,West Woodland
CAR PROWL,-122.3302257,47.61154283,2010,First Hill
WARRANT ARREST,-122.3446525,47.70142731,2010,Greenwood
CAR PROWL,-122.3294691,47.61323361,2010,First Hill
DISTURBANCE,-122.360684,47.69514193,2010,Greenwood
OTHER PROPERTY,-122.3548003,47.61859954,2010,Lower Queen Anne
CAR PROWL,-122.3257021,47.60086968,2010,International District
PROPERTY DAMAGE,-122.3379681,47.61242345,2010,Belltown
OTHER PROPERTY,-122.3405235,47.60854423,2010,Pike-Market
OTHER PROPERTY,-122.2763782,47.5640949,2010,Columbia City
PROPERTY DAMAGE,-122.3894805,47.56385327,2010,Genesee
ASSAULT,-122.3473338,47.65900378,2010,Fremont
FRAUD,-122.3295364,47.67364635,2010,Green Lake
THREATS,-122.336249,47.6562327,2010,Wallingford
CAR PROWL,-122.334195,47.59135395,2010,Industrial District
WARRANT ARREST,-122.3244759,47.61522405,2010,Broadway
CAR PROWL,-122.3424026,47.6121175,2010,Pike-Market
PROPERTY DAMAGE,-122.3724695,47.67235663,2010,West Woodland
STOLEN PROPERTY,-122.4053109,47.67273392,2010,Sunset Hill
BURGLARY,-122.2648432,47.5031096,2010,Rainier View
OTHER PROPERTY,-122.3324641,47.54344221,2010,Georgetown
OTHER PROPERTY,-122.3174793,47.64736987,2010,Portage Bay
OTHER PROPERTY,-122.3406699,47.60786035,2010,Pike-Market
BURGLARY,-122.2853627,47.7006125,2010,Matthews Beach
CAR PROWL,-122.3259677,47.59365795,2010,Industrial District
FRAUD,-122.3750698,47.54563407,2006,High Point
OTHER PROPERTY,-122.3009371,47.58200264,2010,Atlantic
BURGLARY,-122.3554736,47.70780643,2010,Bitter Lake
THREATS,-122.3910925,47.53882056,2010,Gatewood
ROBBERY,-122.3113905,47.62008793,2010,Stevens
BURGLARY,-122.329058,47.5850737,2010,Industrial District
PROPERTY DAMAGE,-122.3566526,47.5190195,2010,South Delridge
BIKE THEFT,-122.3155579,47.61585711,2010,Broadway
TRAFFIC,-122.322132,47.61522458,2010,Broadway
CAR PROWL,-122.3329588,47.67087564,2010,Wallingford
ASSAULT,-122.3341832,47.60047831,2010,Pioneer Square
SHOPLIFTING,-122.3304204,47.62024435,2010,South Lake Union
ROBBERY,-122.3246152,47.7086028,2010,Pinehurst
CAR PROWL,-122.3314461,47.61171146,2010,Central Business District
TRAFFIC,-122.3313141,47.70864483,2010,Haller Lake
VEHICLE THEFT,-122.3041271,47.66399256,2010,University District
TRAFFIC,-122.3365003,47.69595786,2010,North College Park
THREATS,-122.2911437,47.62189641,2010,Harrison/Denny-Blaine
BURGLARY,-122.3184307,47.59918657,2010,International District
PROPERTY DAMAGE,-122.402297,47.64772565,2010,Lawton Park
CAR PROWL,-122.2595244,47.66947559,2010,Windermere
OTHER PROPERTY,-122.3314461,47.61171146,2010,Central Business District
OTHER PROPERTY,-122.2644939,47.68292676,2010,View Ridge
NARCOTICS,-122.3141939,47.61340616,2010,Minor
FRAUD,-122.2746657,47.52702536,2010,Dunlap
THREATS,-122.316845,47.61468385,2010,Broadway
CAR PROWL,-122.3567298,47.62210709,2010,Lower Queen Anne
CAR PROWL,-122.3341883,47.59920368,2010,Pioneer Square
THREATS,-122.2908996,47.7260978,2010,Cedar Park
NARCOTICS,-122.2834796,47.55620633,2010,Columbia City
CAR PROWL,-122.3167839,47.60742489,2010,First Hill
OTHER PROPERTY,-122.297487,47.68169394,2010,Ravenna
BURGLARY,-122.3590964,47.53097526,2010,South Delridge
SHOPLIFTING,-122.3448343,47.71354798,2010,Bitter Lake
FRAUD,-122.290568,47.685768,2010,Wedgwood
OTHER PROPERTY,-122.2992732,47.57752562,2010,North Beacon Hill
VEHICLE THEFT,-122.3134636,47.56724302,2010,North Beacon Hill
OTHER PROPERTY,-122.289922,47.56888116,2010,Mount Baker
NARCOTICS,-122.3424031,47.61854961,2010,South Lake Union
NARCOTICS,-122.2958335,47.71826372,2010,Cedar Park
PROPERTY DAMAGE,-122.3286106,47.6296551,2010,South Lake Union
LIQUOR VIOLATION,-122.3471636,47.61375921,2010,Belltown
CAR PROWL,-122.3622588,47.56653965,2010,North Delridge
LIQUOR VIOLATION,-122.3335291,47.60088239,2010,Pioneer Square
STOLEN PROPERTY,-122.3119006,47.67146825,2010,University District
WARRANT ARREST,-122.3460974,47.61547338,2010,Belltown
CAR PROWL,-122.3384272,47.60377894,2010,Central Business District
OTHER PROPERTY,-122.2680301,47.51985178,2010,Dunlap
THREATS,-122.3372382,47.60998189,2010,Central Business District
PROPERTY DAMAGE,-122.3894284,47.57294456,2010,North Admiral
FRAUD,-122.3943543,47.68095881,2010,Sunset Hill
PROPERTY DAMAGE,-122.3507145,47.6386843,2010,East Queen Anne
CAR PROWL,-122.3595942,47.72962472,2009,Broadview
OTHER PROPERTY,-122.320313,47.61135552,2010,First Hill
OTHER PROPERTY,-122.2874855,47.72297499,2010,Cedar Park
THREATS,-122.3539761,47.52194252,2010,Highland Park
BURGLARY,-122.2828693,47.5670522,2010,Mount Baker
BURGLARY,-122.3433042,47.70142662,2010,North College Park
CAR PROWL,-122.3259634,47.68050646,2010,Green Lake
STOLEN PROPERTY,-122.3371856,47.60528491,2010,Central Business District
CAR PROWL,-122.320332,47.59918734,2010,Yesler Terrace
OTHER PROPERTY,-122.3813526,47.5762603,2009,North Admiral
OTHER PROPERTY,-122.3031507,47.66352226,2010,University District
FORGERY,-122.3048478,47.58715075,2010,North Beacon Hill
VEHICLE THEFT,-122.3618584,47.66903527,2010,West Woodland
NARCOTICS,-122.3225327,47.6231346,2010,Broadway
ASSAULT,-122.3478146,47.61414259,2010,Belltown
CAR PROWL,-122.3300283,47.61299869,2010,First Hill
CAR PROWL,-122.3334984,47.60337609,2010,Central Business District
CAR PROWL,-122.3423151,47.62842906,2010,Westlake
OTHER PROPERTY,-122.324308,47.52307001,2009,South Park
ROBBERY,-122.3426268,47.65162002,2009,Wallingford
THREATS,-122.3067728,47.61699804,2009,Stevens
BURGLARY,-122.3833149,47.64338556,2009,Interbay
CAR PROWL,-122.3267959,47.61578,2009,Broadway
ASSAULT,-122.3505458,47.6506252,2009,Fremont
VEHICLE THEFT,-122.3951144,47.54944486,2009,Seaview
PROSTITUTION,-122.3250569,47.59877133,2009,International District
VEHICLE THEFT,-122.306085,47.72947467,2009,Olympic Hills
DISTURBANCE,-122.2821353,47.55470846,2009,Columbia City
BURGLARY,-122.3019407,47.58836008,2009,Atlantic
PROPERTY DAMAGE,-122.353337,47.65834895,2009,Fremont
CAR PROWL,-122.3471059,47.61724228,2009,Belltown
DISTURBANCE,-122.3322242,47.60088042,2009,Pioneer Square
STOLEN PROPERTY,-122.3361655,47.6160533,2009,Belltown
CAR PROWL,-122.2909043,47.53946715,2009,Holly Park
WARRANT ARREST,-122.3027273,47.61226542,2009,Minor
CAR PROWL,-122.360516,47.52011182,2009,South Delridge
BURGLARY,-122.3153132,47.70854492,2009,Pinehurst
BURGLARY,-122.3828498,47.70307735,2009,North Beach/Blue Ridge
BURGLARY,-122.2808261,47.67119624,2009,Bryant
SHOPLIFTING,-122.3174641,47.68189428,2009,Roosevelt
BURGLARY,-122.3181091,47.60570247,2009,Yesler Terrace
OTHER PROPERTY,-122.3456428,47.61227403,2009,Belltown
CAR PROWL,-122.3332682,47.59678343,2009,Pioneer Square
VEHICLE THEFT,-122.314157,47.55961182,2009,Mid-Beacon Hill
OTHER PROPERTY,-122.3214659,47.62199102,2009,Broadway
VEHICLE THEFT,-122.3157394,47.64260816,2009,Montlake
ASSAULT,-122.3208823,47.62049181,2009,Broadway
CAR PROWL,-122.3727572,47.68781786,2009,Whittier Heights
CAR PROWL,-122.3981189,47.57981868,2009,North Admiral
CAR PROWL,-122.3739159,47.63088125,2009,West Queen Anne
VEHICLE THEFT,-122.396989,47.66946924,2009,Adams
ROBBERY,-122.2680301,47.51985178,2009,Dunlap
ASSAULT,-122.343703,47.61288656,2009,Belltown
OTHER PROPERTY,-122.3709322,47.57431,2009,Industrial District
NARCOTICS,-122.3342849,47.60255314,2009,Pioneer Square
CAR PROWL,-122.2746657,47.52702536,2009,Dunlap
LOST PROPERTY,-122.2699871,47.52330676,2009,Dunlap
OTHER PROPERTY,-122.3348178,47.61236845,2009,Central Business District
THREATS,-122.3004956,47.62057167,2009,Stevens
CAR PROWL,-122.3226273,47.60742902,2009,First Hill
ANIMAL COMPLAINT,-122.3629314,47.55635573,2009,North Delridge
CAR PROWL,-122.339595,47.61162758,2009,Central Business District
CAR PROWL,-122.3389643,47.61477578,2009,Belltown
OTHER PROPERTY,-122.3768028,47.68966674,2009,Whittier Heights
OTHER PROPERTY,-122.3462451,47.63057253,2009,East Queen Anne
PICKPOCKET,-122.3325222,47.60230492,2009,Pioneer Square
VEHICLE THEFT,-122.3142538,47.68606261,2009,Roosevelt
CAR PROWL,-122.3764226,47.54559328,2009,High Point
ASSAULT,-122.2739824,47.53366272,2009,Brighton
VEHICLE THEFT,-122.2853893,47.52611456,2009,South Beacon Hill
CAR PROWL,-122.3430549,47.61250031,2009,Pike-Market
FRAUD,-122.3108434,47.66216819,2009,University District
VEHICLE THEFT,-122.3591912,47.51827924,2009,South Delridge
OBSTRUCT,-122.2733929,47.54971008,2009,Columbia City
OTHER PROPERTY,-122.2995229,47.66178544,2009,Ravenna
CAR PROWL,-122.3420508,47.70778306,2009,Haller Lake
BURGLARY,-122.323273,47.61984292,2009,Broadway
ASSAULT,-122.3199314,47.62153262,2009,Broadway
OTHER PROPERTY,-122.2853849,47.55704307,2009,Columbia City
VEHICLE THEFT,-122.3512857,47.64176846,2009,East Queen Anne
THREATS,-122.3254008,47.63536954,2009,Eastlake
LOST PROPERTY,-122.3314461,47.61171146,2009,Central Business District
BURGLARY,-122.3411243,47.61488028,2009,Belltown
CAR PROWL,-122.3257327,47.64737633,2009,Eastlake
PROPERTY DAMAGE,-122.3935844,47.55845653,2009,Seaview
